Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Stone shape (product.metafields.shopify.stone-shape),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
elegant-14k-gold-princess-cut-diamond-stud-earrings-with-4-prong-setting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6_40.png?v=1752071809,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegant-14k-gold-princess-cut-diamond-stud-earrings-with-4-prong-setting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6_39.png?v=1752071809,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,Oval Cut Diamond Halo Ring – 14K Gold Engagement Ring with Accent Diamonds,"<p data-start=""229"" data-end=""542"">Turn every moment into a memory with our <strong data-start=""270"" data-end=""300"">Oval Cut Diamond Halo Ring</strong>, a true symbol of timeless love and refined elegance. Featuring a radiant <strong data-start=""375"" data-end=""402"">oval-cut center diamond</strong>, framed by a <strong data-start=""416"" data-end=""453"">halo of sparkling accent diamonds</strong> and additional stones along the band, this ring is designed to shine from every angle ✨.</p>
<p data-start=""544"" data-end=""797"">Crafted in <strong data-start=""555"" data-end=""573"">solid 14K gold</strong> with a total weight of <strong data-start=""597"" data-end=""611"">3.30 grams</strong>, it combines luxury, durability, and style. The centerpiece and side stones are all <strong data-start=""696"" data-end=""720"">GIA or IGI certified</strong>, ensuring the highest standards of quality, authenticity, and brilliance 💎.</p>
<p data-start=""799"" data-end=""1007"">Whether you're planning the perfect proposal, celebrating an anniversary, or gifting something truly special, this ring is made to be cherished forever. Available in <strong data-start=""965"" data-end=""983"">all ring sizes</strong> 📏 for the perfect fit.</p>
<p data-start=""1014"" data-end=""1033""><strong data-start=""1014"" data-end=""1033"">✨ Key Features:</strong></p>
<ul data-start=""1034"" data-end=""1393"">
<li data-start=""1034"" data-end=""1089"">
<p data-start=""1036"" data-end=""1089"">💎 Oval-cut diamond with a radiant halo &amp; pavé band</p>
</li>
<li data-start=""1090"" data-end=""1143"">
<p data-start=""1092"" data-end=""1143"">🪙 Solid 14K gold (Total gold weight: 3.30 grams)</p>
</li>
<li data-start=""1144"" data-end=""1225"">
<p data-start=""1146"" data-end=""1225"">📄 Comes with <strong data-start=""1160"" data-end=""1188"">GIA or IGI certification</strong> for diamond authenticity &amp; quality</p>
</li>
<li data-start=""1226"" data-end=""1288"">
<p data-start=""1228"" data-end=""1288"">💍 Timeless design ideal for engagements or luxury gifting</p>
</li>
<li data-start=""1289"" data-end=""1327"">
<p data-start=""1291"" data-end=""1327"">📏 Available in <strong data-start=""1307"" data-end=""1325"">all ring sizes</strong></p>
</li>
<li data-start=""1328"" data-end=""1393"">
<p data-start=""1330"" data-end=""1393"">🎁 Perfect for proposals, anniversaries &amp; meaningful milestones</p>
</li>
</ul>",Surat Diamond,Apparel & Accessories > Jewelry > Rings,"","",true,Metal,rose-gold,product.metafields.shopify.color-pattern,Carat,1,,,,,,0.0,shopify,10,deny,manual,999.00,1899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3_e83d91ee-c53e-4dbc-9c40-83eae45909b7.jpg?v=1752052551,1,"",false,,,,,adult,,,,,,,,,,,adults,,rose-gold; yellow-gold; silver,,gold; diamond,fine-jewelry,halo,,,unisex,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_b120ca7f-0895-48a8-a7c3-66210a0b7508.jpg?v=1752052551,g,,,active
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,,,,,,,,,rose-gold,,,2,,,,,,0.0,shopify,10,deny,manual,1199.00,1899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6_d1076ff8-2a7b-48fc-83b7-2ba376666481.jpg?v=1752052551,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_b120ca7f-0895-48a8-a7c3-66210a0b7508.jpg?v=1752052551,g,,,
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,,,,,,,,,rose-gold,,,3,,,,,,0.0,shopify,10,deny,manual,1399.00,1899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/9_9c2b511a-3cfc-48ac-a438-6847375166b4.jpg?v=1752052551,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_b120ca7f-0895-48a8-a7c3-66210a0b7508.jpg?v=1752052551,g,,,
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,,,,,,,,,yellow-gold,,,1,,,,,,0.0,shopify,10,deny,manual,999.00,1899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_1e5aa0f6-75f6-428e-8a7e-1516a5732a69.jpg?v=1752052551,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_1e5aa0f6-75f6-428e-8a7e-1516a5732a69.jpg?v=1752052551,g,,,
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,,,,,,,,,yellow-gold,,,2,,,,,,0.0,shopify,10,deny,manual,1199.00,1899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_b120ca7f-0895-48a8-a7c3-66210a0b7508.jpg?v=1752052551,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_1e5aa0f6-75f6-428e-8a7e-1516a5732a69.jpg?v=1752052551,g,,,
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,,,,,,,,,yellow-gold,,,3,,,,,,0.0,shopify,10,deny,manual,1399.00,1899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_1e5aa0f6-75f6-428e-8a7e-1516a5732a69.jpg?v=1752052551,g,,,
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,,,,,,,,,silver,,,1,,,,,,0.0,shopify,10,deny,manual,999.00,1899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3_e83d91ee-c53e-4dbc-9c40-83eae45909b7.jpg?v=1752052551,g,,,
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,,,,,,,,,silver,,,2,,,,,,0.0,shopify,10,deny,manual,1199.00,1899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3_e83d91ee-c53e-4dbc-9c40-83eae45909b7.jpg?v=1752052551,g,,,
oval-cut-diamond-halo-ring-14k-gold-engagement-ring-with-accent-diamonds,,,,,,,,,silver,,,3,,,,,,0.0,shopify,10,deny,manual,1399.00,1899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3_e83d91ee-c53e-4dbc-9c40-83eae45909b7.jpg?v=1752052551,g,,,
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,Cushion Cut Diamond Engagement Ring – Solitaire Style with 14k Gold,"<p data-start=""186"" data-end=""446"">Make your love story sparkle with our <strong data-start=""224"" data-end=""263"">Cushion Cut Diamond Engagement Ring</strong> – a timeless solitaire beauty set in luxurious <strong data-start=""311"" data-end=""323"">14K gold</strong> ✨. Featuring a single, radiant <strong data-start=""355"" data-end=""378"">cushion-cut diamond</strong>, this ring is the perfect blend of elegance, grace, and meaning 💖.</p>
<p data-start=""448"" data-end=""695"">Crafted with precision and care, the band weighs a total of <strong data-start=""508"" data-end=""540"">2.80 grams of solid 14K gold</strong> 🪙, offering both comfort and quality. Whether you're planning a surprise proposal 💑 or searching for a meaningful gift 🎁, this ring is made to impress.</p>
<p data-start=""697"" data-end=""884"">Available in <strong data-start=""710"" data-end=""723"">all sizes</strong> 📏, it's designed to fit every hand and heart perfectly. Its minimalist yet luxurious look makes it perfect for everyday wear or life's most special moments 🌟.</p>
<p data-start=""891"" data-end=""910""><strong data-start=""891"" data-end=""910"">✨ Key Features:</strong></p>
<ul data-start=""911"" data-end=""1149"">
<li data-start=""911"" data-end=""957"">
<p data-start=""913"" data-end=""957"">💎 Sparkling cushion cut solitaire diamond</p>
</li>
<li data-start=""958"" data-end=""1005"">
<p data-start=""960"" data-end=""1005"">🪙 14K gold band – Total weight: 2.80 grams</p>
</li>
<li data-start=""1006"" data-end=""1050"">
<p data-start=""1008"" data-end=""1050"">💍 Classic and timeless solitaire design</p>
</li>
<li data-start=""1051"" data-end=""1112"">
<p data-start=""1053"" data-end=""1112"">🎁 Ideal for engagements, anniversaries, or special gifts</p>
</li>
<li data-start=""1113"" data-end=""1149"">
<p data-start=""1115"" data-end=""1149"">📏 Available in <strong data-start=""1131"" data-end=""1149"">all ring sizes</strong></p>
</li>
</ul>",Surat Diamond,Apparel & Accessories > Jewelry > Rings,"","",true,Metal,rose-gold,product.metafields.shopify.color-pattern,Carat,1,,,,,,0.0,shopify,10,deny,manual,599.00,999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_1.jpg?v=1752051880,1,"",false,,,,,,,,,,,,,,,,,,rose-gold; yellow-gold; silver,,gold; diamond,fine-jewelry,solitaire,4-5; 5; 5-5; 6; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5; 11; 11-5; 12; 12-5; 13,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_3.jpg?v=1752051880,g,,,active
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,,,,,,,,,rose-gold,,,2,,,,,,0.0,shopify,10,deny,manual,799.00,999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_5.jpg?v=1752051880,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_3.jpg?v=1752051880,g,,,
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,,,,,,,,,rose-gold,,,3,,,,,,0.0,shopify,10,deny,manual,999.00,999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_4.jpg?v=1752051880,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_3.jpg?v=1752051880,g,,,
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,,,,,,,,,yellow-gold,,,1,,,,,,0.0,shopify,10,deny,manual,599.00,999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_3.jpg?v=1752051880,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_2.jpg?v=1752051880,g,,,
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,,,,,,,,,yellow-gold,,,2,,,,,,0.0,shopify,10,deny,manual,799.00,999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_2.jpg?v=1752051880,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_2.jpg?v=1752051880,g,,,
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,,,,,,,,,yellow-gold,,,3,,,,,,0.0,shopify,10,deny,manual,999.00,999.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_2.jpg?v=1752051880,g,,,
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,,,,,,,,,silver,,,1,,,,,,0.0,shopify,10,deny,manual,599.00,999.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_1.jpg?v=1752051880,g,,,
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,,,,,,,,,silver,,,2,,,,,,0.0,shopify,10,deny,manual,799.00,999.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_1.jpg?v=1752051880,g,,,
cushion-cut-diamond-engagement-ring-solitaire-style-with-14k-gold,,,,,,,,,silver,,,3,,,,,,0.0,shopify,10,deny,manual,999.00,999.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/30_1.jpg?v=1752051880,g,,,
classic-round-diamond-stud-earrings-14k-gold,Classic Round Diamond Stud Earrings – 14K Gold,"<p data-start=""164"" data-end=""399"">✨ Shine bright every day with these <strong data-start=""200"" data-end=""239"">classic round diamond stud earrings</strong> – your new go-to sparkle! 💎💖 Delicately crafted in <strong data-start=""293"" data-end=""305"">14K gold</strong> with a total weight of just <strong data-start=""334"" data-end=""348"">1.20 grams</strong>, they’re light on the ears but big on elegance. 💫</p>
<p data-start=""401"" data-end=""542"">Choose your favorite finish:<br data-start=""429"" data-end=""432"">💛 <strong data-start=""435"" data-end=""450"">Yellow Gold</strong> – warm &amp; timeless<br data-start=""468"" data-end=""471"">🤍 <strong data-start=""474"" data-end=""488"">White Gold</strong> – sleek &amp; modern<br data-start=""505"" data-end=""508"">🌸 <strong data-start=""511"" data-end=""524"">Rose Gold</strong> – soft &amp; romantic</p>
<p data-start=""544"" data-end=""759"">Each dazzling stud features a <strong data-start=""574"" data-end=""609"">brilliant-cut solitaire diamond</strong> in a minimalist <strong data-start=""626"" data-end=""645"">3-prong setting</strong>, designed to let the sparkle shine through! ✨ Perfect for everyday glam or dressing up for a special moment. 💃🎁</p>",Surat Diamond,Apparel & Accessories > Jewelry > Earrings,"","",true,Metal,yellow-gold,product.metafields.shopify.color-pattern,Carat,1,,,,,,0.0,shopify,10,deny,manual,699.00,799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_24.png?v=1752071839,1,"",false,,,,,adult,,,,,,,,,,,adults,,yellow-gold; rose-gold; silver,stud,gold; diamond,fine-jewelry,,,,unisex,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_25.png?v=1752071839,g,,,active
classic-round-diamond-stud-earrings-14k-gold,,,,,,,,,yellow-gold,,,2,,,,,,0.0,shopify,10,deny,manual,999.00,799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_5.png?v=1752071839,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_25.png?v=1752071839,g,,,
classic-round-diamond-stud-earrings-14k-gold,,,,,,,,,rose-gold,,,1,,,,,,0.0,shopify,10,deny,manual,699.00,799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_12.png?v=1752071839,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_23.png?v=1752071839,g,,,
classic-round-diamond-stud-earrings-14k-gold,,,,,,,,,rose-gold,,,2,,,,,,0.0,shopify,10,deny,manual,699.00,799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_15.png?v=1752071839,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_23.png?v=1752071839,g,,,
classic-round-diamond-stud-earrings-14k-gold,,,,,,,,,silver,,,1,,,,,,0.0,shopify,10,deny,manual,699.00,799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_18.png?v=1752071839,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_24.png?v=1752071839,g,,,
classic-round-diamond-stud-earrings-14k-gold,,,,,,,,,silver,,,2,,,,,,0.0,shopify,10,deny,manual,999.00,799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_20.png?v=1752071839,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_24.png?v=1752071839,g,,,
classic-round-diamond-stud-earrings-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_1.jpg?v=1752071839,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-round-diamond-stud-earrings-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_25.png?v=1752071839,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-round-diamond-stud-earrings-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/2_23.png?v=1752071839,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,Oval Cut Diamond Engagement Ring with Diamond Band – 14K Gold,"<p data-start=""393"" data-end=""458""><strong data-start=""393"" data-end=""458"">Oval Cut Diamond Engagement Ring with Diamond Band – 14K Gold</strong></p>
<p data-start=""460"" data-end=""775"">✨ Sleek, sophisticated, and full of light—this <strong data-start=""507"" data-end=""532"">Oval Cut Diamond Ring</strong> is the perfect symbol of a love that shines from every angle. Set in <strong data-start=""602"" data-end=""620"">solid 14K gold</strong> with a total weight of <strong data-start=""644"" data-end=""655"">3 grams</strong>, it features a dazzling oval center diamond paired with a band lined with sparkling accent stones for added brilliance.</p>
<p data-start=""777"" data-end=""1004"">💎 <strong data-start=""780"" data-end=""802"">Lab-Grown Diamonds</strong><br data-start=""802"" data-end=""805"">Both the <strong data-start=""814"" data-end=""830"">center stone</strong> and the <strong data-start=""839"" data-end=""858"">accent diamonds</strong> are <strong data-start=""863"" data-end=""886"">ethically lab-grown</strong>, offering the same fire and clarity as natural diamonds—while being environmentally friendly and responsibly sourced.</p>
<p data-start=""1006"" data-end=""1040"">🎯 <strong data-start=""1009"" data-end=""1038"">Customizable Just for You</strong></p>
<ul data-start=""1041"" data-end=""1216"">
<li data-start=""1041"" data-end=""1121"">
<p data-start=""1043"" data-end=""1121"">Select your <strong data-start=""1055"" data-end=""1088"">preferred center diamond size</strong> through our variation options.</p>
</li>
<li data-start=""1122"" data-end=""1216"">
<p data-start=""1124"" data-end=""1216"">Enter your <strong data-start=""1135"" data-end=""1148"">ring size</strong> in the <strong data-start=""1156"" data-end=""1187"">comment section at checkout</strong> for a perfect, tailored fit.</p>
</li>
</ul>
<p data-start=""1218"" data-end=""1368"">Whether you're saying <em data-start=""1240"" data-end=""1245"">yes</em>, celebrating an anniversary, or simply treating yourself—this ring is designed to dazzle, delight, and last a lifetime. 💖</p>",Surat Diamond,Apparel & Accessories > Jewelry > Rings,"","",true,Metal,rose-gold,product.metafields.shopify.color-pattern,Carat,1,,,,,,0.0,shopify,8,deny,manual,749.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_3.jpg?v=1751819626,1,"",false,,,,,adult,,,,,,,,,,,adults,,rose-gold; yellow-gold; silver,,gold; diamond,fine-jewelry,solitaire; band; halo,,,unisex; female,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_1.jpg?v=1751819626,g,,,active
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,,,,,,,,,rose-gold,,,2,,,,,,0.0,shopify,10,deny,manual,899.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_5.jpg?v=1751819626,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_1.jpg?v=1751819626,g,,,
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,,,,,,,,,rose-gold,,,3,,,,,,0.0,shopify,10,deny,manual,1049.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_8.jpg?v=1751819626,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_1.jpg?v=1751819626,g,,,
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,,,,,,,,,yellow-gold,,,1,,,,,,0.0,shopify,10,deny,manual,749.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/white.jpg?v=1751819626,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_2.jpg?v=1751819626,g,,,
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,,,,,,,,,yellow-gold,,,2,,,,,,0.0,shopify,10,deny,manual,899.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_1.jpg?v=1751819626,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_2.jpg?v=1751819626,g,,,
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,,,,,,,,,yellow-gold,,,3,,,,,,0.0,shopify,10,deny,manual,1049.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_2.jpg?v=1751819626,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_2.jpg?v=1751819626,g,,,
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,,,,,,,,,silver,,,1,,,,,,0.0,shopify,10,deny,manual,749.00,1699.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_3.jpg?v=1751819626,g,,,
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,,,,,,,,,silver,,,2,,,,,,0.0,shopify,10,deny,manual,899.00,1699.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_3.jpg?v=1751819626,g,,,
oval-cut-diamond-engagement-ring-with-diamond-band-14k-gold,,,,,,,,,silver,,,3,,,,,,0.0,shopify,10,deny,manual,1049.00,1699.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/26_3.jpg?v=1751819626,g,,,
emerald-cut-diamond-engagement-ring-with-diamond-band-14k-gold,Emerald Cut Diamond Engagement Ring with Diamond Band – 14K Gold,"<p data-start=""377"" data-end=""445""><strong data-start=""377"" data-end=""445"">Emerald Cut Diamond Engagement Ring with Diamond Band – 14K Gold</strong></p>
<p data-start=""447"" data-end=""702"">✨ A modern classic with extra brilliance. This stunning engagement ring features a striking <strong data-start=""539"" data-end=""562"">emerald cut diamond</strong> at its center, set in solid <strong data-start=""591"" data-end=""603"">14K gold</strong>, and elevated by a band lined with shimmering diamonds—adding a touch of sparkle from every angle.</p>
<p data-start=""704"" data-end=""803"">💛 <strong data-start=""707"" data-end=""723"">Gold Weight:</strong> 2.70 grams<br data-start=""734"" data-end=""737"">💎 <strong data-start=""740"" data-end=""765"">Total Diamond Weight:</strong> Varies by center stone (customizable)</p>
<p data-start=""805"" data-end=""1014"">🌱 <strong data-start=""808"" data-end=""830"">Lab-Grown Diamonds</strong><br data-start=""830"" data-end=""833"">All diamonds, including the elegant center stone and the accent stones on the band, are <strong data-start=""921"" data-end=""944"">ethically lab-grown</strong>—offering exceptional clarity and brilliance with a sustainable touch.</p>
<p data-start=""1016"" data-end=""1044"">🎯 <strong data-start=""1019"" data-end=""1042"">Customize Your Ring</strong></p>
<ul data-start=""1045"" data-end=""1196"">
<li data-start=""1045"" data-end=""1111"">
<p data-start=""1047"" data-end=""1111""><strong data-start=""1047"" data-end=""1082"">Choose your center diamond size</strong> via our variation options.</p>
</li>
<li data-start=""1112"" data-end=""1196"">
<p data-start=""1114"" data-end=""1196""><strong data-start=""1114"" data-end=""1138"">Enter your ring size</strong> in the <strong data-start=""1146"" data-end=""1177"">comment section at checkout</strong> for a perfect fit.</p>
</li>
</ul>
<p data-start=""1198"" data-end=""1313"">This ring combines timeless design with modern elegance—perfect for the one who deserves beauty in every detail. 💖</p>",Surat Diamond,Apparel & Accessories > Jewelry > Rings,"","",true,Metal,rose-gold,product.metafields.shopify.color-pattern,Carat,1,,,,,,0.0,shopify,10,deny,manual,749.00,1459.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/21_2.jpg?v=1751819520,1,"",false,,,,,,,,,,,,,,,,,,rose-gold; yellow-gold; silver,,gold; diamond,fine-jewelry,solitaire,,,unisex,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/21_1.jpg?v=1751819536,g,,,active
